,fullDate,day,dayOfWeek,month,bimonthly,quarter,fourMonths,year,decade
2280,2015-05-10,10,Sunday,5,3,2,2,2015,2010
2281,2015-05-09,9,Saturday,5,3,2,2,2015,2010
2282,2015-05-08,8,Friday,5,3,2,2,2015,2010
2283,2015-05-07,7,Thursday,5,3,2,2,2015,2010
2284,2015-05-06,6,Wednesday,5,3,2,2,2015,2010
2285,2015-05-05,5,Tuesday,5,3,2,2,2015,2010
2286,2015-05-04,4,Monday,5,3,2,2,2015,2010
2287,2015-05-03,3,Sunday,5,3,2,2,2015,2010
2288,2015-05-02,2,Saturday,5,3,2,2,2015,2010
2289,2015-05-01,1,Friday,5,3,2,2,2015,2010
2290,2015-04-30,30,Thursday,4,2,2,1,2015,2010
2291,2015-04-29,29,Wednesday,4,2,2,1,2015,2010
2292,2015-04-28,28,Tuesday,4,2,2,1,2015,2010
2293,2015-04-27,27,Monday,4,2,2,1,2015,2010
2294,2015-04-26,26,Sunday,4,2,2,1,2015,2010
2295,2015-04-25,25,Saturday,4,2,2,1,2015,2010
2296,2015-04-24,24,Friday,4,2,2,1,2015,2010
2297,2015-04-23,23,Thursday,4,2,2,1,2015,2010
2298,2015-04-22,22,Wednesday,4,2,2,1,2015,2010
2299,2015-04-21,21,Tuesday,4,2,2,1,2015,2010
2300,2015-04-20,20,Monday,4,2,2,1,2015,2010
2301,2015-04-19,19,Sunday,4,2,2,1,2015,2010
2302,2015-04-18,18,Saturday,4,2,2,1,2015,2010
2303,2015-04-17,17,Friday,4,2,2,1,2015,2010
2304,2015-04-16,16,Thursday,4,2,2,1,2015,2010
2305,2015-04-15,15,Wednesday,4,2,2,1,2015,2010
2306,2015-04-14,14,Tuesday,4,2,2,1,2015,2010
2307,2015-04-13,13,Monday,4,2,2,1,2015,2010
2308,2015-04-12,12,Sunday,4,2,2,1,2015,2010
2309,2015-04-11,11,Saturday,4,2,2,1,2015,2010
2310,2015-04-10,10,Friday,4,2,2,1,2015,2010
2311,2015-04-09,9,Thursday,4,2,2,1,2015,2010
2312,2015-04-08,8,Wednesday,4,2,2,1,2015,2010
2313,2015-04-07,7,Tuesday,4,2,2,1,2015,2010
2314,2015-04-06,6,Monday,4,2,2,1,2015,2010
2315,2015-04-05,5,Sunday,4,2,2,1,2015,2010
2316,2015-04-04,4,Saturday,4,2,2,1,2015,2010
2317,2015-04-03,3,Friday,4,2,2,1,2015,2010
2318,2015-04-02,2,Thursday,4,2,2,1,2015,2010
2319,2015-04-01,1,Wednesday,4,2,2,1,2015,2010
2320,2015-03-31,31,Tuesday,3,2,1,1,2015,2010
2321,2015-03-30,30,Monday,3,2,1,1,2015,2010
2322,2015-03-29,29,Sunday,3,2,1,1,2015,2010
2323,2015-03-28,28,Saturday,3,2,1,1,2015,2010
2324,2015-03-27,27,Friday,3,2,1,1,2015,2010
2325,2015-03-26,26,Thursday,3,2,1,1,2015,2010
2326,2015-03-25,25,Wednesday,3,2,1,1,2015,2010
2327,2015-03-24,24,Tuesday,3,2,1,1,2015,2010
2328,2015-03-23,23,Monday,3,2,1,1,2015,2010
2329,2015-03-22,22,Sunday,3,2,1,1,2015,2010
2330,2015-03-21,21,Saturday,3,2,1,1,2015,2010
2331,2015-03-20,20,Friday,3,2,1,1,2015,2010
2332,2015-03-19,19,Thursday,3,2,1,1,2015,2010
2333,2015-03-18,18,Wednesday,3,2,1,1,2015,2010
2334,2015-03-17,17,Tuesday,3,2,1,1,2015,2010
2335,2015-03-16,16,Monday,3,2,1,1,2015,2010
2336,2015-03-15,15,Sunday,3,2,1,1,2015,2010
2337,2015-03-14,14,Saturday,3,2,1,1,2015,2010
2338,2015-03-13,13,Friday,3,2,1,1,2015,2010
2339,2015-03-12,12,Thursday,3,2,1,1,2015,2010
2340,2015-03-11,11,Wednesday,3,2,1,1,2015,2010
2341,2015-03-10,10,Tuesday,3,2,1,1,2015,2010
2342,2015-03-09,9,Monday,3,2,1,1,2015,2010
2343,2015-03-08,8,Sunday,3,2,1,1,2015,2010
2344,2015-03-07,7,Saturday,3,2,1,1,2015,2010
2345,2015-03-06,6,Friday,3,2,1,1,2015,2010
2346,2015-03-05,5,Thursday,3,2,1,1,2015,2010
2347,2015-03-04,4,Wednesday,3,2,1,1,2015,2010
2348,2015-03-03,3,Tuesday,3,2,1,1,2015,2010
2349,2015-03-02,2,Monday,3,2,1,1,2015,2010
2350,2015-03-01,1,Sunday,3,2,1,1,2015,2010
2351,2015-02-28,28,Saturday,2,1,1,1,2015,2010
2352,2015-02-27,27,Friday,2,1,1,1,2015,2010
2353,2015-02-26,26,Thursday,2,1,1,1,2015,2010
2354,2015-02-25,25,Wednesday,2,1,1,1,2015,2010
2355,2015-02-24,24,Tuesday,2,1,1,1,2015,2010
2356,2015-02-23,23,Monday,2,1,1,1,2015,2010
2357,2015-02-22,22,Sunday,2,1,1,1,2015,2010
2358,2015-02-21,21,Saturday,2,1,1,1,2015,2010
2359,2015-02-20,20,Friday,2,1,1,1,2015,2010
2360,2015-02-19,19,Thursday,2,1,1,1,2015,2010
2361,2015-02-18,18,Wednesday,2,1,1,1,2015,2010
2362,2015-02-17,17,Tuesday,2,1,1,1,2015,2010
2363,2015-02-16,16,Monday,2,1,1,1,2015,2010
2364,2015-02-15,15,Sunday,2,1,1,1,2015,2010
2365,2015-02-14,14,Saturday,2,1,1,1,2015,2010
2366,2015-02-13,13,Friday,2,1,1,1,2015,2010
2367,2015-02-12,12,Thursday,2,1,1,1,2015,2010
2368,2015-02-11,11,Wednesday,2,1,1,1,2015,2010
2369,2015-02-10,10,Tuesday,2,1,1,1,2015,2010
2370,2015-02-09,9,Monday,2,1,1,1,2015,2010
2371,2015-02-08,8,Sunday,2,1,1,1,2015,2010
2372,2015-02-07,7,Saturday,2,1,1,1,2015,2010
2373,2015-02-06,6,Friday,2,1,1,1,2015,2010
2374,2015-02-05,5,Thursday,2,1,1,1,2015,2010
2375,2015-02-04,4,Wednesday,2,1,1,1,2015,2010
2376,2015-02-03,3,Tuesday,2,1,1,1,2015,2010
2377,2015-02-02,2,Monday,2,1,1,1,2015,2010
2378,2015-02-01,1,Sunday,2,1,1,1,2015,2010
2379,2015-01-31,31,Saturday,1,1,1,1,2015,2010
2380,2015-01-30,30,Friday,1,1,1,1,2015,2010
2381,2015-01-29,29,Thursday,1,1,1,1,2015,2010
2382,2015-01-28,28,Wednesday,1,1,1,1,2015,2010
2383,2015-01-27,27,Tuesday,1,1,1,1,2015,2010
2384,2015-01-26,26,Monday,1,1,1,1,2015,2010
2385,2015-01-25,25,Sunday,1,1,1,1,2015,2010
2386,2015-01-24,24,Saturday,1,1,1,1,2015,2010
2387,2015-01-23,23,Friday,1,1,1,1,2015,2010
2388,2015-01-22,22,Thursday,1,1,1,1,2015,2010
2389,2015-01-21,21,Wednesday,1,1,1,1,2015,2010
2390,2015-01-20,20,Tuesday,1,1,1,1,2015,2010
2391,2015-01-19,19,Monday,1,1,1,1,2015,2010
2392,2015-01-18,18,Sunday,1,1,1,1,2015,2010
2393,2015-01-17,17,Saturday,1,1,1,1,2015,2010
2394,2015-01-16,16,Friday,1,1,1,1,2015,2010
2395,2015-01-15,15,Thursday,1,1,1,1,2015,2010
2396,2015-01-14,14,Wednesday,1,1,1,1,2015,2010
2397,2015-01-13,13,Tuesday,1,1,1,1,2015,2010
2398,2015-01-12,12,Monday,1,1,1,1,2015,2010
2399,2015-01-11,11,Sunday,1,1,1,1,2015,2010
2400,2015-01-10,10,Saturday,1,1,1,1,2015,2010
2401,2015-01-09,9,Friday,1,1,1,1,2015,2010
2402,2015-01-08,8,Thursday,1,1,1,1,2015,2010
2403,2015-01-07,7,Wednesday,1,1,1,1,2015,2010
2404,2015-01-06,6,Tuesday,1,1,1,1,2015,2010
2405,2015-01-05,5,Monday,1,1,1,1,2015,2010
2406,2015-01-04,4,Sunday,1,1,1,1,2015,2010
2407,2015-01-03,3,Saturday,1,1,1,1,2015,2010
2408,2015-01-02,2,Friday,1,1,1,1,2015,2010
2409,2015-01-01,1,Thursday,1,1,1,1,2015,2010
2410,2014-12-31,31,Wednesday,12,6,4,3,2014,2010
2411,2014-12-30,30,Tuesday,12,6,4,3,2014,2010
2412,2014-12-29,29,Monday,12,6,4,3,2014,2010
2413,2014-12-28,28,Sunday,12,6,4,3,2014,2010
2414,2014-12-27,27,Saturday,12,6,4,3,2014,2010
2415,2014-12-26,26,Friday,12,6,4,3,2014,2010
2416,2014-12-25,25,Thursday,12,6,4,3,2014,2010
2417,2014-12-24,24,Wednesday,12,6,4,3,2014,2010
2418,2014-12-23,23,Tuesday,12,6,4,3,2014,2010
2419,2014-12-22,22,Monday,12,6,4,3,2014,2010
2420,2014-12-21,21,Sunday,12,6,4,3,2014,2010
2421,2014-12-20,20,Saturday,12,6,4,3,2014,2010
2422,2014-12-19,19,Friday,12,6,4,3,2014,2010
2423,2014-12-18,18,Thursday,12,6,4,3,2014,2010
2424,2014-12-17,17,Wednesday,12,6,4,3,2014,2010
2425,2014-12-16,16,Tuesday,12,6,4,3,2014,2010
2426,2014-12-15,15,Monday,12,6,4,3,2014,2010
2427,2014-12-14,14,Sunday,12,6,4,3,2014,2010
2428,2014-12-13,13,Saturday,12,6,4,3,2014,2010
2429,2014-12-12,12,Friday,12,6,4,3,2014,2010
2430,2014-12-11,11,Thursday,12,6,4,3,2014,2010
2431,2014-12-10,10,Wednesday,12,6,4,3,2014,2010
2432,2014-12-09,9,Tuesday,12,6,4,3,2014,2010
2433,2014-12-08,8,Monday,12,6,4,3,2014,2010
2434,2014-12-07,7,Sunday,12,6,4,3,2014,2010
2435,2014-12-06,6,Saturday,12,6,4,3,2014,2010
2436,2014-12-05,5,Friday,12,6,4,3,2014,2010
2437,2014-12-04,4,Thursday,12,6,4,3,2014,2010
2438,2014-12-03,3,Wednesday,12,6,4,3,2014,2010
2439,2014-12-02,2,Tuesday,12,6,4,3,2014,2010
2440,2014-12-01,1,Monday,12,6,4,3,2014,2010
2441,2014-11-30,30,Sunday,11,6,4,3,2014,2010
2442,2014-11-29,29,Saturday,11,6,4,3,2014,2010
2443,2014-11-28,28,Friday,11,6,4,3,2014,2010
2444,2014-11-27,27,Thursday,11,6,4,3,2014,2010
2445,2014-11-26,26,Wednesday,11,6,4,3,2014,2010
2446,2014-11-25,25,Tuesday,11,6,4,3,2014,2010
2447,2014-11-24,24,Monday,11,6,4,3,2014,2010
2448,2014-11-23,23,Sunday,11,6,4,3,2014,2010
2449,2014-11-22,22,Saturday,11,6,4,3,2014,2010
2450,2014-11-21,21,Friday,11,6,4,3,2014,2010
2451,2014-11-20,20,Thursday,11,6,4,3,2014,2010
2452,2014-11-19,19,Wednesday,11,6,4,3,2014,2010
2453,2014-11-18,18,Tuesday,11,6,4,3,2014,2010
2454,2014-11-17,17,Monday,11,6,4,3,2014,2010
2455,2014-11-16,16,Sunday,11,6,4,3,2014,2010
2456,2014-11-15,15,Saturday,11,6,4,3,2014,2010
2457,2014-11-14,14,Friday,11,6,4,3,2014,2010
2458,2014-11-13,13,Thursday,11,6,4,3,2014,2010
2459,2014-11-12,12,Wednesday,11,6,4,3,2014,2010
2460,2014-11-11,11,Tuesday,11,6,4,3,2014,2010
2461,2014-11-10,10,Monday,11,6,4,3,2014,2010
2462,2014-11-09,9,Sunday,11,6,4,3,2014,2010
2463,2014-11-08,8,Saturday,11,6,4,3,2014,2010
2464,2014-11-07,7,Friday,11,6,4,3,2014,2010
2465,2014-11-06,6,Thursday,11,6,4,3,2014,2010
2466,2014-11-05,5,Wednesday,11,6,4,3,2014,2010
2467,2014-11-04,4,Tuesday,11,6,4,3,2014,2010
2468,2014-11-03,3,Monday,11,6,4,3,2014,2010
2469,2014-11-02,2,Sunday,11,6,4,3,2014,2010
2470,2014-11-01,1,Saturday,11,6,4,3,2014,2010
2471,2014-10-31,31,Friday,10,5,4,3,2014,2010
2472,2014-10-30,30,Thursday,10,5,4,3,2014,2010
2473,2014-10-29,29,Wednesday,10,5,4,3,2014,2010
2474,2014-10-28,28,Tuesday,10,5,4,3,2014,2010
2475,2014-10-27,27,Monday,10,5,4,3,2014,2010
2476,2014-10-26,26,Sunday,10,5,4,3,2014,2010
2477,2014-10-25,25,Saturday,10,5,4,3,2014,2010
2478,2014-10-24,24,Friday,10,5,4,3,2014,2010
2479,2014-10-23,23,Thursday,10,5,4,3,2014,2010
2480,2014-10-22,22,Wednesday,10,5,4,3,2014,2010
2481,2014-10-21,21,Tuesday,10,5,4,3,2014,2010
2482,2014-10-20,20,Monday,10,5,4,3,2014,2010
2483,2014-10-19,19,Sunday,10,5,4,3,2014,2010
2484,2014-10-18,18,Saturday,10,5,4,3,2014,2010
2485,2014-10-17,17,Friday,10,5,4,3,2014,2010
2486,2014-10-16,16,Thursday,10,5,4,3,2014,2010
2487,2014-10-15,15,Wednesday,10,5,4,3,2014,2010
2488,2014-10-14,14,Tuesday,10,5,4,3,2014,2010
2489,2014-10-13,13,Monday,10,5,4,3,2014,2010
2490,2014-10-12,12,Sunday,10,5,4,3,2014,2010
2491,2014-10-11,11,Saturday,10,5,4,3,2014,2010
2492,2014-10-10,10,Friday,10,5,4,3,2014,2010
2493,2014-10-09,9,Thursday,10,5,4,3,2014,2010
2494,2014-10-08,8,Wednesday,10,5,4,3,2014,2010
2495,2014-10-07,7,Tuesday,10,5,4,3,2014,2010
2496,2014-10-06,6,Monday,10,5,4,3,2014,2010
2497,2014-10-05,5,Sunday,10,5,4,3,2014,2010
2498,2014-10-04,4,Saturday,10,5,4,3,2014,2010
2499,2014-10-03,3,Friday,10,5,4,3,2014,2010
2500,2014-10-02,2,Thursday,10,5,4,3,2014,2010
2501,2014-10-01,1,Wednesday,10,5,4,3,2014,2010
2502,2014-09-30,30,Tuesday,9,5,3,3,2014,2010
2503,2014-09-29,29,Monday,9,5,3,3,2014,2010
2504,2014-09-28,28,Sunday,9,5,3,3,2014,2010
2505,2014-09-27,27,Saturday,9,5,3,3,2014,2010
2506,2014-09-26,26,Friday,9,5,3,3,2014,2010
2507,2014-09-25,25,Thursday,9,5,3,3,2014,2010
2508,2014-09-24,24,Wednesday,9,5,3,3,2014,2010
2509,2014-09-23,23,Tuesday,9,5,3,3,2014,2010
2510,2014-09-22,22,Monday,9,5,3,3,2014,2010
2511,2014-09-21,21,Sunday,9,5,3,3,2014,2010
2512,2014-09-20,20,Saturday,9,5,3,3,2014,2010
2513,2014-09-19,19,Friday,9,5,3,3,2014,2010
2514,2014-09-18,18,Thursday,9,5,3,3,2014,2010
2515,2014-09-17,17,Wednesday,9,5,3,3,2014,2010
2516,2014-09-16,16,Tuesday,9,5,3,3,2014,2010
2517,2014-09-15,15,Monday,9,5,3,3,2014,2010
2518,2014-09-14,14,Sunday,9,5,3,3,2014,2010
2519,2014-09-13,13,Saturday,9,5,3,3,2014,2010
2520,2014-09-12,12,Friday,9,5,3,3,2014,2010
2521,2014-09-11,11,Thursday,9,5,3,3,2014,2010
2522,2014-09-10,10,Wednesday,9,5,3,3,2014,2010
2523,2014-09-09,9,Tuesday,9,5,3,3,2014,2010
2524,2014-09-08,8,Monday,9,5,3,3,2014,2010
2525,2014-09-07,7,Sunday,9,5,3,3,2014,2010
2526,2014-09-06,6,Saturday,9,5,3,3,2014,2010
2527,2014-09-05,5,Friday,9,5,3,3,2014,2010
2528,2014-09-04,4,Thursday,9,5,3,3,2014,2010
2529,2014-09-03,3,Wednesday,9,5,3,3,2014,2010
2530,2014-09-02,2,Tuesday,9,5,3,3,2014,2010
2531,2014-09-01,1,Monday,9,5,3,3,2014,2010
2532,2014-08-31,31,Sunday,8,4,3,2,2014,2010
2533,2014-08-30,30,Saturday,8,4,3,2,2014,2010
2534,2014-08-29,29,Friday,8,4,3,2,2014,2010
2535,2014-08-28,28,Thursday,8,4,3,2,2014,2010
2536,2014-08-27,27,Wednesday,8,4,3,2,2014,2010
2537,2014-08-26,26,Tuesday,8,4,3,2,2014,2010
2538,2014-08-25,25,Monday,8,4,3,2,2014,2010
2539,2014-08-24,24,Sunday,8,4,3,2,2014,2010
2540,2014-08-23,23,Saturday,8,4,3,2,2014,2010
2541,2014-08-22,22,Friday,8,4,3,2,2014,2010
2542,2014-08-21,21,Thursday,8,4,3,2,2014,2010
2543,2014-08-20,20,Wednesday,8,4,3,2,2014,2010
2544,2014-08-19,19,Tuesday,8,4,3,2,2014,2010
2545,2014-08-18,18,Monday,8,4,3,2,2014,2010
2546,2014-08-17,17,Sunday,8,4,3,2,2014,2010
2547,2014-08-16,16,Saturday,8,4,3,2,2014,2010
2548,2014-08-15,15,Friday,8,4,3,2,2014,2010
2549,2014-08-14,14,Thursday,8,4,3,2,2014,2010
2550,2014-08-13,13,Wednesday,8,4,3,2,2014,2010
2551,2014-08-12,12,Tuesday,8,4,3,2,2014,2010
2552,2014-08-11,11,Monday,8,4,3,2,2014,2010
2553,2014-08-10,10,Sunday,8,4,3,2,2014,2010
2554,2014-08-09,9,Saturday,8,4,3,2,2014,2010
2555,2014-08-08,8,Friday,8,4,3,2,2014,2010
2556,2014-08-07,7,Thursday,8,4,3,2,2014,2010
2557,2014-08-06,6,Wednesday,8,4,3,2,2014,2010
2558,2014-08-05,5,Tuesday,8,4,3,2,2014,2010
2559,2014-08-04,4,Monday,8,4,3,2,2014,2010
2560,2014-08-03,3,Sunday,8,4,3,2,2014,2010
2561,2014-08-02,2,Saturday,8,4,3,2,2014,2010
2562,2014-08-01,1,Friday,8,4,3,2,2014,2010
2563,2014-07-31,31,Thursday,7,4,3,2,2014,2010
2564,2014-07-30,30,Wednesday,7,4,3,2,2014,2010
2565,2014-07-29,29,Tuesday,7,4,3,2,2014,2010
2566,2014-07-28,28,Monday,7,4,3,2,2014,2010
2567,2014-07-27,27,Sunday,7,4,3,2,2014,2010
2568,2014-07-26,26,Saturday,7,4,3,2,2014,2010
2569,2014-07-25,25,Friday,7,4,3,2,2014,2010
2570,2014-07-24,24,Thursday,7,4,3,2,2014,2010
2571,2014-07-23,23,Wednesday,7,4,3,2,2014,2010
2572,2014-07-22,22,Tuesday,7,4,3,2,2014,2010
2573,2014-07-21,21,Monday,7,4,3,2,2014,2010
2574,2014-07-20,20,Sunday,7,4,3,2,2014,2010
2575,2014-07-19,19,Saturday,7,4,3,2,2014,2010
2576,2014-07-18,18,Friday,7,4,3,2,2014,2010
2577,2014-07-17,17,Thursday,7,4,3,2,2014,2010
2578,2014-07-16,16,Wednesday,7,4,3,2,2014,2010
2579,2014-07-15,15,Tuesday,7,4,3,2,2014,2010
2580,2014-07-14,14,Monday,7,4,3,2,2014,2010
2581,2014-07-13,13,Sunday,7,4,3,2,2014,2010
2582,2014-07-12,12,Saturday,7,4,3,2,2014,2010
2583,2014-07-11,11,Friday,7,4,3,2,2014,2010
2584,2014-07-10,10,Thursday,7,4,3,2,2014,2010
2585,2014-07-09,9,Wednesday,7,4,3,2,2014,2010
2586,2014-07-08,8,Tuesday,7,4,3,2,2014,2010
2587,2014-07-07,7,Monday,7,4,3,2,2014,2010
2588,2014-07-06,6,Sunday,7,4,3,2,2014,2010
2589,2014-07-05,5,Saturday,7,4,3,2,2014,2010
2590,2014-07-04,4,Friday,7,4,3,2,2014,2010
2591,2014-07-03,3,Thursday,7,4,3,2,2014,2010
2592,2014-07-02,2,Wednesday,7,4,3,2,2014,2010
2593,2014-07-01,1,Tuesday,7,4,3,2,2014,2010
2594,2014-06-30,30,Monday,6,3,2,2,2014,2010
2595,2014-06-29,29,Sunday,6,3,2,2,2014,2010
2596,2014-06-28,28,Saturday,6,3,2,2,2014,2010
2597,2014-06-27,27,Friday,6,3,2,2,2014,2010
2598,2014-06-26,26,Thursday,6,3,2,2,2014,2010
2599,2014-06-25,25,Wednesday,6,3,2,2,2014,2010
2600,2014-06-24,24,Tuesday,6,3,2,2,2014,2010
2601,2014-06-23,23,Monday,6,3,2,2,2014,2010
2602,2014-06-22,22,Sunday,6,3,2,2,2014,2010
2603,2014-06-21,21,Saturday,6,3,2,2,2014,2010
2604,2014-06-20,20,Friday,6,3,2,2,2014,2010
2605,2014-06-19,19,Thursday,6,3,2,2,2014,2010
2606,2014-06-18,18,Wednesday,6,3,2,2,2014,2010
2607,2014-06-17,17,Tuesday,6,3,2,2,2014,2010
2608,2014-06-16,16,Monday,6,3,2,2,2014,2010
2609,2014-06-15,15,Sunday,6,3,2,2,2014,2010
2610,2014-06-14,14,Saturday,6,3,2,2,2014,2010
2611,2014-06-13,13,Friday,6,3,2,2,2014,2010
2612,2014-06-12,12,Thursday,6,3,2,2,2014,2010
2613,2014-06-11,11,Wednesday,6,3,2,2,2014,2010
2614,2014-06-10,10,Tuesday,6,3,2,2,2014,2010
2615,2014-06-09,9,Monday,6,3,2,2,2014,2010
2616,2014-06-08,8,Sunday,6,3,2,2,2014,2010
2617,2014-06-07,7,Saturday,6,3,2,2,2014,2010
2618,2014-06-06,6,Friday,6,3,2,2,2014,2010
2619,2014-06-05,5,Thursday,6,3,2,2,2014,2010
2620,2014-06-04,4,Wednesday,6,3,2,2,2014,2010
2621,2014-06-03,3,Tuesday,6,3,2,2,2014,2010
2622,2014-06-02,2,Monday,6,3,2,2,2014,2010
2623,2014-06-01,1,Sunday,6,3,2,2,2014,2010
2624,2014-05-31,31,Saturday,5,3,2,2,2014,2010
2625,2014-05-30,30,Friday,5,3,2,2,2014,2010
2626,2014-05-29,29,Thursday,5,3,2,2,2014,2010
2627,2014-05-28,28,Wednesday,5,3,2,2,2014,2010
2628,2014-05-27,27,Tuesday,5,3,2,2,2014,2010
2629,2014-05-26,26,Monday,5,3,2,2,2014,2010
2630,2014-05-25,25,Sunday,5,3,2,2,2014,2010
2631,2014-05-24,24,Saturday,5,3,2,2,2014,2010
2632,2014-05-23,23,Friday,5,3,2,2,2014,2010
2633,2014-05-22,22,Thursday,5,3,2,2,2014,2010
2634,2014-05-21,21,Wednesday,5,3,2,2,2014,2010
2635,2014-05-20,20,Tuesday,5,3,2,2,2014,2010
2636,2014-05-19,19,Monday,5,3,2,2,2014,2010
2637,2014-05-18,18,Sunday,5,3,2,2,2014,2010
2638,2014-05-17,17,Saturday,5,3,2,2,2014,2010
2639,2014-05-16,16,Friday,5,3,2,2,2014,2010
2640,2014-05-15,15,Thursday,5,3,2,2,2014,2010
2641,2014-05-14,14,Wednesday,5,3,2,2,2014,2010
2642,2014-05-13,13,Tuesday,5,3,2,2,2014,2010
2643,2014-05-12,12,Monday,5,3,2,2,2014,2010
2644,2014-05-11,11,Sunday,5,3,2,2,2014,2010
2645,2014-05-10,10,Saturday,5,3,2,2,2014,2010
2646,2014-05-09,9,Friday,5,3,2,2,2014,2010
2647,2014-05-08,8,Thursday,5,3,2,2,2014,2010
2648,2014-05-07,7,Wednesday,5,3,2,2,2014,2010
2649,2014-05-06,6,Tuesday,5,3,2,2,2014,2010
2650,2014-05-05,5,Monday,5,3,2,2,2014,2010
2651,2014-05-04,4,Sunday,5,3,2,2,2014,2010
2652,2014-05-03,3,Saturday,5,3,2,2,2014,2010
2653,2014-05-02,2,Friday,5,3,2,2,2014,2010
2654,2014-05-01,1,Thursday,5,3,2,2,2014,2010
2655,2014-04-30,30,Wednesday,4,2,2,1,2014,2010
2656,2014-04-29,29,Tuesday,4,2,2,1,2014,2010
2657,2014-04-28,28,Monday,4,2,2,1,2014,2010
2658,2014-04-27,27,Sunday,4,2,2,1,2014,2010
2659,2014-04-26,26,Saturday,4,2,2,1,2014,2010
2660,2014-04-25,25,Friday,4,2,2,1,2014,2010
2661,2014-04-24,24,Thursday,4,2,2,1,2014,2010
2662,2014-04-23,23,Wednesday,4,2,2,1,2014,2010
2663,2014-04-22,22,Tuesday,4,2,2,1,2014,2010
2664,2014-04-21,21,Monday,4,2,2,1,2014,2010
2665,2014-04-20,20,Sunday,4,2,2,1,2014,2010
2666,2014-04-19,19,Saturday,4,2,2,1,2014,2010
2667,2014-04-18,18,Friday,4,2,2,1,2014,2010
